City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Jackson,US,21-11-22 22:47:37,42.4165,-122.8345,61.84,70,1,0.0
294,Fengrun,CN,21-11-22 22:51:14,39.8333,118.1167,26.51,33,0,3.47
295,Hay River,CA,21-11-22 22:51:15,60.8156,-115.7999,13.98,85,90,13.8
296,Warrnambool,AU,21-11-22 22:51:15,-38.3833,142.4833,68.79,61,100,16.62
297,Khandyga,RU,21-11-22 22:51:15,62.6667,135.6,-29.43,96,87,0.74
298,Irbeyskoye,RU,21-11-22 22:51:16,55.6428,95.4522,31.96,66,100,13.31
299,Tahta,EG,21-11-22 22:51:16,26.7693,31.5021,59.11,51,0,5.06
300,Iqaluit,CA,21-11-22 22:49:30,63.7506,-68.5145,26.33,79,90,15.01
301,Hasaki,JP,21-11-22 22:51:17,35.7333,140.8333,54.0,76,100,16.67
302,Guiratinga,BR,21-11-22 22:51:17,-16.3494,-53.7583,76.41,83,100,0.6
303,Bani,DO,21-11-22 22:51:17,18.2833,-70.3333,83.64,83,60,4.52
304,Tazovskiy,RU,21-11-22 22:51:18,67.4667,78.7,13.44,93,100,17.78
305,Ilulissat,GL,21-11-22 22:51:18,69.2167,-51.1,3.34,97,97,6.17
306,Malakal,SS,21-11-22 22:51:18,9.5334,31.6605,76.75,23,100,6.35
307,Tarakan,ID,21-11-22 22:49:18,3.3,117.6333,78.3,94,40,0.0
308,Tateyama,JP,21-11-22 22:51:19,34.9833,139.8667,57.22,78,100,9.89
309,Lhokseumawe,ID,21-11-22 22:51:19,5.1801,97.1507,77.29,86,100,2.62
310,Bintulu,MY,21-11-22 22:51:19,3.1667,113.0333,75.61,100,40,1.99
311,Porto Santo,PT,21-11-22 22:51:20,33.072,-16.3415,68.38,88,40,6.91
312,Morro Bay,US,21-11-22 22:51:20,35.3658,-120.8499,81.21,35,43,1.01
313,Lasa,IT,21-11-22 22:51:20,46.6166,10.7002,41.88,90,95,3.13
314,Chapais,CA,21-11-22 22:51:21,49.7834,-74.8492,11.98,92,100,13.09
315,Padang,ID,21-11-22 22:51:21,-0.9492,100.3543,76.6,82,99,2.95
316,Broken Hill,AU,21-11-22 22:51:22,-31.95,141.4333,69.51,64,100,16.11
317,Dmitrovsk-Orlovskiy,RU,21-11-22 22:51:22,52.505,35.1464,27.01,79,100,5.28
318,Sola,VU,21-11-22 22:51:22,-13.8833,167.55,82.51,73,26,13.89
319,Novichikha,RU,21-11-22 22:51:23,52.204,81.3877,26.98,93,94,20.18
320,Berlevag,NO,21-11-22 22:51:23,70.8578,29.0864,24.75,80,75,13.8
321,Abnub,EG,21-11-22 22:52:24,27.2696,31.1511,59.22,52,0,4.23
322,Uyuni,BO,21-11-22 22:52:24,-20.4597,-66.825,58.23,40,83,13.98
323,Moldovita,RO,21-11-22 22:52:24,47.6833,25.5333,41.63,99,100,2.77
324,Atasu,KZ,21-11-22 22:52:25,48.6814,71.6433,30.33,95,100,26.57
325,Nizhneudinsk,RU,21-11-22 22:52:25,54.9076,99.0276,28.99,61,100,6.11
326,Mogzon,RU,21-11-22 22:52:25,51.7435,111.9606,-6.54,99,18,0.47
327,Hobyo,SO,21-11-22 22:52:25,5.3505,48.5268,79.29,69,92,10.45
328,Arlit,NE,21-11-22 22:52:26,18.7369,7.3853,75.7,19,1,5.99
329,Saint-Francois,FR,21-11-22 22:52:26,46.4154,3.9054,44.04,75,90,11.5
330,Port Augusta,AU,21-11-22 22:52:27,-32.5,137.7667,66.34,36,100,9.86
331,Northam,GB,21-11-22 22:52:27,51.0333,-4.2167,41.31,83,27,7.38
332,Stowe,US,21-11-22 22:52:27,40.2526,-75.6774,44.35,55,1,1.99
333,Noyabrsk,RU,21-11-22 22:52:28,63.1994,75.4507,16.79,95,100,9.35
334,Port Arthur,CN,21-11-22 22:52:28,38.8,121.2667,34.02,47,32,19.91
335,Christchurch,NZ,21-11-22 22:52:28,-43.5333,172.6333,58.32,91,75,3.0
336,Cherskiy,RU,21-11-22 22:52:29,68.75,161.3,-32.31,100,14,3.62
337,Belaya Rechka,RU,21-11-22 22:52:29,43.4381,43.535,34.23,65,0,6.71
338,Raudeberg,NO,21-11-22 22:52:30,61.9875,5.1352,42.19,93,98,1.01
339,Taseyevo,RU,21-11-22 22:52:30,57.2169,94.8978,30.69,73,100,10.69
340,Cleveland,US,21-11-22 22:47:42,41.4995,-81.6954,37.15,60,90,19.57
341,Russellville,US,21-11-22 22:48:46,35.2784,-93.1338,57.34,30,1,0.0
342,Nuuk,GL,21-11-22 22:52:30,64.1835,-51.7216,6.75,94,79,7.34
343,Gatesville,US,21-11-22 22:52:31,31.4352,-97.7439,68.29,23,1,0.0
344,Amahai,ID,21-11-22 22:52:31,-3.3333,128.9167,80.04,79,100,2.48
345,Nerchinskiy Zavod,RU,21-11-22 22:52:32,51.3088,119.61,-4.23,94,13,4.29
346,Canelones,UY,21-11-22 22:52:32,-34.6444,-56.2886,69.8,65,75,29.93
347,Skibbereen,IE,21-11-22 22:52:33,51.55,-9.2667,39.0,83,0,5.84
348,Nanortalik,GL,21-11-22 22:52:33,60.1432,-45.2371,22.95,79,85,12.88
349,Fort Nelson,CA,21-11-22 22:52:33,58.8053,-122.7002,2.79,78,90,12.66
350,Banjar,ID,21-11-22 22:52:34,-8.19,114.9675,78.66,86,52,1.7
351,Thinadhoo,MV,21-11-22 22:52:34,0.5333,72.9333,81.01,79,100,18.39
352,Saldanha,ZA,21-11-22 22:52:34,-33.0117,17.9442,60.85,80,23,21.39
353,Calama,CL,21-11-22 22:52:35,-22.4667,-68.9333,73.89,8,99,21.85
354,Moose Factory,CA,21-11-22 22:52:35,51.2585,-80.6094,19.4,86,90,14.97
355,Rio Tinto,PT,21-11-22 22:52:35,41.1826,-8.5581,47.35,75,0,10.0
356,Gravelbourg,CA,21-11-22 22:52:36,49.8834,-106.5512,43.07,56,73,10.65
357,Kindu,CD,21-11-22 22:52:36,-2.95,25.95,69.01,99,98,1.86
358,Mungwi,ZM,21-11-22 22:52:36,-10.1732,31.3694,68.56,71,90,3.24
359,Chistogorskiy,RU,21-11-22 22:52:37,53.9835,87.3843,30.7,88,100,12.8
360,Lompoc,US,21-11-22 22:52:37,34.6391,-120.4579,82.71,16,1,9.22
361,Cukai,MY,21-11-22 22:52:38,4.25,103.4167,78.94,90,85,3.49
362,Cayenne,GF,21-11-22 22:50:53,4.9333,-52.3333,80.1,88,75,2.3
363,Urucara,BR,21-11-22 22:52:38,-2.5364,-57.76,76.53,91,95,1.63
364,Cotonou,BJ,21-11-22 22:52:38,6.3654,2.4183,82.38,89,20,9.22
365,Todos Santos,MX,21-11-22 22:52:39,23.45,-110.2167,83.01,66,64,6.17
366,Chakwal,PK,21-11-22 22:50:10,32.9334,72.8585,56.48,22,0,4.68
367,Corner Brook,CA,21-11-22 22:53:39,48.9667,-57.9484,46.53,82,100,15.75
368,Mukhen,RU,21-11-22 22:53:40,48.1,136.1,17.19,79,98,10.85
369,Riom,FR,21-11-22 22:53:40,45.9167,2.9167,36.25,92,100,8.37
370,Bafia,CM,21-11-22 22:53:40,4.75,11.2333,70.65,96,87,1.34
371,Rocha,UY,21-11-22 22:53:41,-34.4833,-54.3333,66.02,68,83,14.7
372,Pingliang,CN,21-11-22 22:53:41,35.5392,106.6861,31.68,36,0,4.14
373,Shanghai,CN,21-11-22 22:53:41,31.2222,121.4581,40.93,38,0,6.71
374,Chicama,PE,21-11-22 22:53:42,-7.8447,-79.1469,64.94,71,69,7.36
375,Gigmoto,PH,21-11-22 22:53:42,13.7796,124.39,81.21,85,46,6.89
376,Shelburne,CA,21-11-22 22:53:42,44.0787,-80.2041,28.29,95,65,13.87
377,Castro,BR,21-11-22 22:53:43,-24.7911,-50.0119,66.92,50,9,2.89
378,Soyo,AO,21-11-22 22:53:43,-6.1349,12.3689,78.24,88,84,6.64
379,San Quintin,MX,21-11-22 22:53:44,30.4833,-115.95,70.7,48,100,7.61
380,Biak,ID,21-11-22 22:53:44,-0.9131,122.8766,79.56,80,93,1.3
381,Ucluelet,CA,21-11-22 22:49:07,48.9329,-125.5528,50.31,91,100,5.66
382,Constantine,DZ,21-11-22 22:53:44,36.365,6.6147,51.21,71,40,6.91
383,Natal,BR,21-11-22 22:52:17,-5.795,-35.2094,82.62,74,20,10.36
384,Borgo San Dalmazzo,IT,21-11-22 22:53:45,44.333,7.4858,52.14,90,100,1.59
385,Asau,RO,21-11-22 22:53:46,46.4333,26.4,46.4,70,100,1.7
386,Flin Flon,CA,21-11-22 22:53:46,54.7682,-101.865,8.44,78,90,6.91
387,Rawson,AR,21-11-22 22:53:46,-43.3002,-65.1023,51.87,51,52,15.28
388,Kharitonovo,RU,21-11-22 22:53:47,61.4009,47.4978,23.58,95,99,8.77
389,Kloulklubed,PW,21-11-22 22:53:47,7.0419,134.2556,83.39,73,98,10.85
390,Saint George,US,21-11-22 22:49:37,37.1041,-113.5841,68.54,19,1,1.99
391,Meadow Lake,US,21-11-22 22:53:47,34.8014,-106.5436,65.17,24,27,2.37
392,Aswan,EG,21-11-22 22:53:48,24.0934,32.907,61.9,44,0,9.22
393,Katherine,AU,21-11-22 22:53:48,-14.4667,132.2667,86.32,70,75,8.05
394,Porto Feliz,BR,21-11-22 22:53:48,-23.2147,-47.5239,85.59,50,23,7.92
395,Bosobolo,CD,21-11-22 22:53:49,4.1833,19.9,72.57,80,87,1.97
396,Vardo,NO,21-11-22 22:53:49,70.3705,31.1107,22.75,47,100,26.15
397,Omboue,GA,21-11-22 22:53:50,-1.5746,9.2618,75.47,94,100,7.54
398,Velsk,RU,21-11-22 22:53:50,61.0701,42.0983,18.95,84,100,13.04
399,Akyab,MM,21-11-22 22:53:50,20.15,92.9,73.56,77,64,6.62
400,Kudahuvadhoo,MV,21-11-22 22:53:51,2.6708,72.8944,81.55,77,100,19.42
401,Ous,RU,21-11-22 22:53:51,60.9058,61.5186,15.46,97,100,3.09
402,Mayo,US,21-11-22 22:53:51,38.8876,-76.5119,47.41,46,65,11.01
403,Gamba,GA,21-11-22 22:53:52,-2.65,10.0,76.51,91,100,3.67
404,Laguna,US,21-11-22 22:53:52,38.421,-121.4238,71.65,64,1,1.01
405,Lensk,RU,21-11-22 22:53:53,60.7253,114.9278,-17.28,100,50,2.95
406,Opuwo,NA,21-11-22 22:53:53,-18.0607,13.84,67.78,29,3,3.76
407,Wanning,CN,21-11-22 22:53:53,18.8003,110.3967,68.23,84,98,15.88
408,Tuatapere,NZ,21-11-22 22:53:54,-46.1333,167.6833,57.6,56,49,3.89
409,Ostroleka,PL,21-11-22 22:53:54,53.0862,21.5757,36.93,83,40,5.41
410,Wloszczowa,PL,21-11-22 22:50:00,50.8526,19.9659,39.4,73,86,7.83
411,Baft,IR,21-11-22 22:54:54,29.234,56.6057,50.59,56,0,5.64
412,Juybar,IR,21-11-22 22:54:55,36.6412,52.9124,53.87,85,0,1.88
413,Dezhou,CN,21-11-22 22:54:55,37.4486,116.2925,29.97,50,0,6.67
414,Clyde River,CA,21-11-22 22:54:55,70.4692,-68.5914,14.23,92,90,19.57
415,Auki,SB,21-11-22 22:54:56,-8.7676,160.7034,81.73,76,100,5.68
416,Choctaw,US,21-11-22 22:52:51,35.4976,-97.2689,64.9,34,1,4.0
417,Richards Bay,ZA,21-11-22 22:54:56,-28.783,32.0377,69.87,91,98,5.37
418,Lata,PT,21-11-22 22:54:57,40.1629,-8.3327,46.81,79,1,2.28
419,Chulman,RU,21-11-22 22:54:57,56.8479,124.9104,-16.33,94,100,3.53
420,Sargatskoye,RU,21-11-22 22:54:57,55.6101,73.4972,28.31,96,95,13.02
421,Kryvyy Rih,UA,21-11-22 22:54:58,47.9167,33.35,38.28,87,0,8.95
422,Punta Alta,AR,21-11-22 22:52:49,-38.8759,-62.0736,60.66,61,3,17.9
423,Buchanan,LR,21-11-22 22:54:58,5.8808,-10.0467,79.18,83,41,6.4
424,Hirson,FR,21-11-22 22:54:58,49.9226,4.0826,34.92,85,1,8.52
425,Asyut,EG,21-11-22 22:54:59,27.181,31.1837,59.18,52,0,4.54
426,Princes Town,TT,21-11-22 22:54:59,10.2667,-61.3833,80.01,93,96,4.54
427,Kampot,KH,21-11-22 22:50:09,10.6167,104.1833,78.85,91,100,5.64
428,Chernyshevskiy,RU,21-11-22 22:54:59,63.0128,112.4714,-32.42,100,80,2.95
429,Waingapu,ID,21-11-22 22:55:00,-9.6567,120.2641,81.97,74,73,2.64
430,Chandbali,IN,21-11-22 22:55:00,20.7833,86.7667,73.35,90,19,3.15
431,Okhotsk,RU,21-11-22 22:55:00,59.3833,143.3,-0.15,94,25,13.47
432,Port-Cartier,CA,21-11-22 22:55:01,50.0334,-66.8654,43.02,90,100,12.46
433,Nefteyugansk,RU,21-11-22 22:55:01,61.0998,72.6035,17.85,93,100,12.59
434,Azul,AR,21-11-22 22:51:14,-36.777,-59.8585,68.34,34,44,20.87
435,Bilibino,RU,21-11-22 22:55:02,68.0546,166.4372,-21.78,95,5,3.8
436,Beian,NO,21-11-22 22:55:02,63.6559,9.5683,43.02,65,0,18.41
437,Visnes,NO,21-11-22 22:55:02,59.3556,5.2242,46.58,81,75,11.5
438,Trapani,IT,21-11-22 22:55:03,37.8333,12.6667,60.98,85,10,5.17
439,Muros,ES,21-11-22 22:55:03,42.7762,-9.0603,51.1,74,26,19.26
440,Povazska Bystrica,SK,21-11-22 22:55:03,49.1215,18.4217,44.02,70,75,8.05
441,Ossora,RU,21-11-22 22:55:04,59.2353,163.0719,19.72,93,100,15.9
442,Epinal,FR,21-11-22 22:55:04,48.1833,6.45,39.96,75,17,11.21
443,Mbini,GQ,21-11-22 22:55:05,1.574,9.6134,78.15,86,89,0.87
444,Toamasina,MG,21-11-22 22:55:05,-18.1667,49.3833,73.4,94,75,0.0
445,Atikokan,CA,21-11-22 22:55:05,48.7555,-91.6216,15.21,91,80,2.93
446,Los Banos,PH,21-11-22 22:55:06,14.1667,121.1833,79.29,88,15,7.43
447,Emerald,AU,21-11-22 22:55:06,-23.5333,148.1667,69.94,88,90,8.05
448,Balkhash,KZ,21-11-22 22:55:06,46.844,74.9804,36.43,70,100,18.52
449,Steinbach,DE,21-11-22 22:55:07,50.1667,8.5667,36.86,75,0,8.05
450,General Pico,AR,21-11-22 22:55:07,-35.6566,-63.7568,77.54,18,88,10.76
451,Conakry,GN,21-11-22 22:55:08,9.538,-13.6773,82.47,83,40,6.91
452,Grindavik,IS,21-11-22 22:55:08,63.8424,-22.4338,41.47,70,75,17.27
453,Canon City,US,21-11-22 22:55:08,38.441,-105.2424,66.36,12,1,4.0
454,Labuan,MY,21-11-22 22:55:09,5.2767,115.2417,79.16,94,20,1.99
455,Hachinohe,JP,21-11-22 22:55:09,40.5,141.5,41.83,67,51,11.18
456,Kita,ML,21-11-22 22:55:09,13.0349,-9.4895,77.5,21,66,5.06
457,Olinda,BR,21-11-22 22:54:22,-8.0089,-34.8553,82.13,69,20,8.05
458,Zhuhai,CN,21-11-22 22:56:10,22.2769,113.5678,60.98,67,40,23.02
459,Dingle,PH,21-11-22 22:56:10,10.9995,122.6711,78.62,90,26,7.05
460,Saint Anthony,US,21-11-22 22:56:11,45.0205,-93.218,31.3,52,85,1.01
461,Narsaq,GL,21-11-22 22:56:11,60.9167,-46.05,11.52,74,96,5.19
462,Elban,RU,21-11-22 22:56:11,50.1018,136.5094,31.82,85,100,21.43
463,Prince Rupert,CA,21-11-22 22:56:12,54.3161,-130.3201,44.29,78,90,11.5
464,Colares,PT,21-11-22 22:56:12,38.7992,-9.4469,55.29,69,33,8.01
465,Umm Lajj,SA,21-11-22 22:56:12,25.0213,37.2685,71.35,57,3,15.7
466,Lander,US,21-11-22 22:56:13,42.833,-108.7307,55.81,28,3,1.25
467,Ugoofaaru,MV,21-11-22 22:56:13,5.6667,73.0,80.83,78,99,14.74
468,Grootfontein,NA,21-11-22 22:56:13,-19.5667,18.1167,65.77,20,21,5.75
469,Tondano,ID,21-11-22 22:56:14,1.3038,124.9112,66.29,84,100,0.78
470,Primorsk,UA,21-11-22 22:56:14,46.7348,36.3443,48.43,89,100,4.85
471,Dandong,CN,21-11-22 22:55:29,40.1292,124.3947,22.62,48,0,8.81
472,Mocuba,MZ,21-11-22 22:56:15,-16.8392,36.9856,72.23,90,97,3.18
473,Jiuquan,CN,21-11-22 22:56:15,39.7432,98.5174,21.45,45,0,2.68
474,Binzhou,CN,21-11-22 22:56:15,37.3667,118.0167,29.79,48,0,7.27
475,Margate,GB,21-11-22 22:56:16,51.3813,1.3862,47.7,82,81,5.01
476,Sainte-Anne-Des-Monts,CA,21-11-22 22:56:16,49.124,-66.4924,44.47,87,100,9.22
477,Chino Valley,US,21-11-22 22:56:16,34.7575,-112.4538,69.48,20,38,3.0
478,Hua Hin,TH,21-11-22 22:56:17,12.5707,99.9588,78.3,86,98,7.4
479,Changli,CN,21-11-22 22:56:17,39.7042,119.1506,25.47,31,0,5.06
480,Mabaruma,GY,21-11-22 22:56:17,8.2,-59.7833,74.19,98,63,3.13
481,Labrea,BR,21-11-22 22:56:18,-7.2586,-64.7981,72.95,98,94,1.74
482,Taywarah,AF,21-11-22 22:56:18,33.35,64.4167,32.61,53,1,1.25
483,Eidsvag,NO,21-11-22 22:56:18,62.7767,8.0668,43.45,99,100,5.97
484,Sarangani,PH,21-11-22 22:56:19,5.4033,125.4636,84.0,74,100,20.2
485,Vila Franca Do Campo,PT,21-11-22 22:56:19,37.7167,-25.4333,68.2,88,99,13.2
486,Faya,SA,21-11-22 22:56:19,18.3851,42.4509,57.31,70,41,1.77
487,Puerto Baquerizo Moreno,EC,21-11-22 22:56:20,-0.9,-89.6,68.38,74,47,13.0
488,Tual,ID,21-11-22 22:56:20,-5.6667,132.75,83.59,74,61,8.77
489,Acapetahua,MX,21-11-22 22:56:20,15.2833,-92.7,86.0,78,93,2.35
490,Tarko-Sale,RU,21-11-22 22:56:21,64.9225,77.785,15.78,95,100,12.66
491,Kichera,RU,21-11-22 22:56:21,55.9375,110.0997,-1.46,85,30,5.59
492,Bereda,ES,21-11-22 22:56:21,43.2686,-7.5406,46.42,100,87,9.46
493,Semey,KZ,21-11-22 22:56:22,50.4111,80.2275,30.4,88,100,23.35
494,Te Anau,NZ,21-11-22 22:56:22,-45.4167,167.7167,56.34,62,48,2.95
495,Kutum,SD,21-11-22 22:56:22,14.2,24.6667,62.17,33,12,9.82
496,Salalah,OM,21-11-22 22:56:23,17.0151,54.0924,76.05,43,99,8.48
497,Virginia Beach,US,21-11-22 22:53:53,36.8529,-75.978,50.02,87,100,1.01
498,Inuvik,CA,21-11-22 22:56:23,68.3499,-133.7218,-13.94,76,40,4.61
499,Kismayo,SO,21-11-22 22:56:23,-0.3582,42.5454,79.48,78,93,13.27
500,Oga,IT,21-11-22 22:56:24,46.4631,10.347,33.96,96,99,3.42
501,Fortuna Foothills,US,21-11-22 22:56:24,32.6578,-114.4119,80.69,13,1,5.99
502,Bandarbeyla,SO,21-11-22 22:56:24,9.4942,50.8122,77.4,72,99,13.73
503,Dire Dawa,ET,21-11-22 22:56:25,9.5931,41.8661,64.4,50,14,1.1
504,Nishihara,JP,21-11-22 22:56:25,26.1842,127.7558,65.48,68,75,21.85
505,Juneau,US,21-11-22 22:56:25,58.3019,-134.4197,37.85,96,90,3.44
506,Glendive,US,21-11-22 22:56:26,47.1053,-104.7125,51.49,37,10,3.0
507,Miracema Do Tocantins,BR,21-11-22 22:57:26,-9.5618,-48.3967,76.01,90,88,2.53
508,Plouzane,FR,21-11-22 22:57:27,48.3833,-4.6167,46.45,79,0,11.5
509,Erenhot,CN,21-11-22 22:57:27,43.6475,111.9767,15.84,62,1,7.49
510,Rio Grande,BR,21-11-22 22:56:17,-32.035,-52.0986,74.61,60,17,8.68
511,Humaita,BR,21-11-22 22:57:27,-7.5061,-63.0208,75.24,96,94,2.51
512,Piacabucu,BR,21-11-22 22:53:13,-10.4056,-36.4344,79.23,81,73,14.65
513,Hualmay,PE,21-11-22 22:57:28,-11.0964,-77.6139,66.76,81,92,8.32
514,Ewa Beach,US,21-11-22 22:56:03,21.3156,-158.0072,82.35,68,75,15.01
515,Nantucket,US,21-11-22 22:52:41,41.2835,-70.0995,51.1,92,100,16.78
516,Huarmey,PE,21-11-22 22:57:29,-10.0681,-78.1522,67.3,81,93,7.14
517,Nizwa,OM,21-11-22 22:57:29,22.9333,57.5333,69.71,26,99,2.15
518,Harper,LR,21-11-22 22:57:29,4.375,-7.7169,78.67,84,26,6.82
519,Ati,TD,21-11-22 22:57:30,13.2154,18.3353,80.58,19,48,9.06
520,Hamilton,US,21-11-22 22:57:30,39.1834,-84.5333,36.73,54,5,1.01
521,Riachao Das Neves,BR,21-11-22 22:57:30,-11.7461,-44.91,78.89,55,89,2.93
522,Palmerston,AU,21-11-22 22:57:31,-12.486,130.9833,89.89,69,20,4.61
523,Lashio,MM,21-11-22 22:57:31,22.9333,97.75,58.5,99,44,0.25
524,Svetlaya,RU,21-11-22 22:57:31,46.5389,138.3297,20.43,65,32,16.55
525,San Diego De La Union,MX,21-11-22 22:57:32,21.4667,-100.8667,65.19,66,38,15.79
526,Port-Gentil,GA,21-11-22 22:57:32,-0.7193,8.7815,80.56,83,75,6.91
527,Bunia,CD,21-11-22 22:57:33,1.5667,30.25,62.73,83,38,2.59
528,Winnemucca,US,21-11-22 22:57:33,40.973,-117.7357,51.12,22,0,1.99
529,Guarabira,BR,21-11-22 22:57:34,-6.8547,-35.49,80.19,78,45,9.78
530,Ammon,US,21-11-22 22:57:34,43.4696,-111.9666,44.35,51,16,1.01
531,Quang Ngai,VN,21-11-22 22:57:35,15.1167,108.8,73.65,91,80,4.05
532,Ketchikan,US,21-11-22 22:57:35,55.3422,-131.6461,41.27,76,92,7.11
533,Batamshinskiy,KZ,21-11-22 22:57:35,50.5594,58.2747,28.38,96,92,18.43
534,Kasamwa,TZ,21-11-22 22:57:36,-2.85,32.4333,68.88,77,92,3.56
535,Vermillion,US,21-11-22 22:53:18,42.7794,-96.9292,48.36,49,83,5.46
536,Prince George,CA,21-11-22 22:57:36,53.9166,-122.753,49.24,48,90,7.0
537,Sioux Falls,US,21-11-22 22:56:18,43.55,-96.7003,40.98,53,90,1.01
538,Baruun-Urt,MN,21-11-22 22:57:37,46.6806,113.2792,0.75,85,8,2.86
539,Albertville,US,21-11-22 22:53:27,34.2676,-86.2089,48.15,44,1,3.0
540,Kingaroy,AU,21-11-22 22:57:37,-26.5333,151.8333,71.64,78,75,10.36
541,Acapulco,MX,21-11-22 22:57:37,16.8634,-99.8901,82.87,72,0,7.96
542,Marystown,CA,21-11-22 22:57:38,47.1666,-55.1483,42.85,100,73,7.0
543,Panguna,PG,21-11-22 22:57:38,-6.3164,155.4848,75.29,80,93,3.04
544,Cascais,PT,21-11-22 22:54:23,38.6979,-9.4215,55.47,68,25,8.01
545,Coari,BR,21-11-22 22:57:39,-4.085,-63.1414,77.59,88,98,2.86
546,Brownsville,US,21-11-22 22:57:39,25.9018,-97.4975,71.89,64,92,4.0
547,Gusau,NG,21-11-22 22:57:39,12.1628,6.6614,78.13,22,11,7.74
548,Fare,PF,21-11-22 22:57:40,-16.7,-151.0167,80.73,75,46,10.04
549,Ilhabela,BR,21-11-22 22:57:40,-23.7781,-45.3581,68.07,85,38,9.04
550,Kibaya,TZ,21-11-22 22:57:41,-5.3,36.5667,61.25,77,58,3.24
551,Dryden,CA,21-11-22 22:57:41,49.7833,-92.7503,14.29,79,40,5.75
552,Rio Gallegos,AR,21-11-22 22:58:41,-51.6226,-69.2181,53.65,26,0,19.57
553,Husavik,IS,21-11-22 22:57:31,66.0449,-17.3389,44.51,70,54,9.06
554,Mount Isa,AU,21-11-22 22:58:42,-20.7333,139.5,85.77,19,93,12.66
555,Yerbogachen,RU,21-11-22 22:58:42,61.2767,108.0108,-8.18,87,33,7.92
556,San Vicente,AR,21-11-22 22:58:43,-26.6167,-54.1333,72.54,52,7,1.21
557,Kattivakkam,IN,21-11-22 22:58:43,13.2167,80.3167,79.07,94,100,6.4
558,Kamina,CD,21-11-22 22:58:43,-8.7386,24.9906,63.55,97,99,3.18
559,Bay Roberts,CA,21-11-22 22:58:44,47.5999,-53.2648,37.33,89,45,8.1
